"first_index","second_index","first_sample_id","first_split","first_class","second_sample_id","second_split","second_class","hamming_distance","pixel_correlation","mask_iou","transform","full_pixel_correlation","full_image_mae","full_image_rmse","full_mask_iou","full_mask_mismatch_pixels","full_verified_likely_duplicate","full_image_psnr","full_image_mismatch_pixels"
"4107","4182","Pituitary tumor__enh_1801","train","Pituitary tumor","Pituitary tumor__enh_1906","train","Pituitary tumor","5","0.999925","0.529412","flip_h","0.999680084","0.856667","1.246262","0.504424779","2184","False","46.218616","158037"
"4108","4183","Pituitary tumor__enh_1802","train","Pituitary tumor","Pituitary tumor__enh_1907","train","Pituitary tumor","11","0.999922","0.358779","flip_h","0.999685508","0.850315","1.230325","0.351805206","5404","False","46.330410","158647"
"4109","6598","Pituitary tumor__enh_1804","train","Pituitary tumor","Pituitary tumor__enh_1908","test","Pituitary tumor","4","0.999919","0.892857","flip_h","0.999669293","0.848427","1.222379","0.866341991","247","False","46.386689","159365"
"4110","4184","Pituitary tumor__enh_1805","train","Pituitary tumor","Pituitary tumor__enh_1909","train","Pituitary tumor","4","0.999919","0.742857","flip_h","0.999652833","0.861156","1.245667","0.724820144","612","False","46.222767","159621"
"4111","4187","Pituitary tumor__enh_1809","train","Pituitary tumor","Pituitary tumor__enh_1912","train","Pituitary tumor","8","0.999875","0.675676","flip_h","0.999474297","0.860386","1.241025","0.748862602","552","False","46.255196","159430"
"4112","5578","Pituitary tumor__enh_1810","train","Pituitary tumor","Pituitary tumor__enh_1939","val","Pituitary tumor","7","0.999925","0.618182","flip_h","0.999698611","0.840889","1.220108","0.602786466","1397","False","46.402840","157678"
"4120","4194","Pituitary tumor__enh_1823","train","Pituitary tumor","Pituitary tumor__enh_1921","train","Pituitary tumor","10","0.999893","0.478261","flip_h","0.999602356","0.873283","1.21952","0.451114143","2414","False","46.407027","167380"
"4121","4195","Pituitary tumor__enh_1825","train","Pituitary tumor","Pituitary tumor__enh_1923","train","Pituitary tumor","10","0.999916","0.436782","flip_h","0.999662119","0.86499","1.219792","0.437222518","3169","False","46.405089","164908"
"4124","6600","Pituitary tumor__enh_1828","train","Pituitary tumor","Pituitary tumor__enh_1926","test","Pituitary tumor","9","0.999916","0.797101","flip_h","0.999668046","0.71283","1.125983","0.797017012","871","False","47.100168","133950"
"4125","4198","Pituitary tumor__enh_1829","train","Pituitary tumor","Pituitary tumor__enh_1927","train","Pituitary tumor","9","0.999919","0.901408","flip_h","0.999681309","0.704304","1.115717","0.908716392","421","True","47.179726","132570"
"4126","6462","Pituitary tumor__enh_1831","train","Pituitary tumor","Pituitary tumor__enh_1061","test","Pituitary tumor","5","0.999899","0.882353","flip_h","0.999618468","0.700508","1.100045","0.927059883","162","True","47.302597","133665"
"4128","4201","Pituitary tumor__enh_1834","train","Pituitary tumor","Pituitary tumor__enh_1930","train","Pituitary tumor","11","0.999905","0.591837","flip_h","0.999632605","0.865059","1.215895","0.636662286","1106","False","46.432881","165985"
"4129","4202","Pituitary tumor__enh_1835","train","Pituitary tumor","Pituitary tumor__enh_1931","train","Pituitary tumor","11","0.999902","0.627451","flip_h","0.999627452","0.875893","1.222541","0.668542839","1060","False","46.385536","167817"
"4130","4208","Pituitary tumor__enh_1837","train","Pituitary tumor","Pituitary tumor__enh_1942","train","Pituitary tumor","9","0.999915","0.567901","flip_h","0.999671025","0.889408","1.235242","0.608548708","1969","False","46.295766","169485"
"4137","4213","Pituitary tumor__enh_1845","train","Pituitary tumor","Pituitary tumor__enh_1947","train","Pituitary tumor","9","0.999936","0.831169","flip_h","0.99976598","0.800949","1.173079","0.835515873","829","False","46.744260","154188"
"4138","4214","Pituitary tumor__enh_1846","train","Pituitary tumor","Pituitary tumor__enh_1948","train","Pituitary tumor","7","0.999921","0.794521","flip_h","0.999703813","0.79752","1.168333","0.825115887","830","False","46.779472","153984"
"4139","6602","Pituitary tumor__enh_1847","train","Pituitary tumor","Pituitary tumor__enh_1949","test","Pituitary tumor","6","0.999921","0.930233","flip_h","0.999714685","0.792137","1.157417","0.895707698","294","False","46.861004","153625"
"4140","4215","Pituitary tumor__enh_1849","train","Pituitary tumor","Pituitary tumor__enh_1950","train","Pituitary tumor","9","0.999929","0.848101","flip_h","0.999697709","0.834549","1.221742","0.846612779","797","False","46.391215","156125"
"4141","4217","Pituitary tumor__enh_1851","train","Pituitary tumor","Pituitary tumor__enh_1952","train","Pituitary tumor","5","0.999917","0.858491","flip_h","0.999672534","0.810829","1.187069","0.884468248","755","False","46.641281","153699"
"4142","4229","Pituitary tumor__enh_1854","train","Pituitary tumor","Pituitary tumor__enh_1966","train","Pituitary tumor","10","0.999883","0.693878","flip_h","0.999560956","0.877403","1.231745","0.721814543","834","False","46.320385","166575"
"4143","6465","Pituitary tumor__enh_1855","train","Pituitary tumor","Pituitary tumor__enh_1074","test","Pituitary tumor","9","0.999844","0.793333","flip_h","0.999444031","0.849083","1.196722","0.795931274","1936","False","46.570936","163523"
"4144","4232","Pituitary tumor__enh_1857","train","Pituitary tumor","Pituitary tumor__enh_1969","train","Pituitary tumor","5","0.999911","0.90411","flip_h","0.999571504","0.903496","1.301077","0.879783784","556","False","45.844741","162154"
"4146","4236","Pituitary tumor__enh_1859","train","Pituitary tumor","Pituitary tumor__enh_1975","train","Pituitary tumor","7","0.999935","0.882353","flip_h","0.999735887","0.821106","1.18991","0.845306302","351","False","46.620521","156268"
"4149","4241","Pituitary tumor__enh_1864","train","Pituitary tumor","Pituitary tumor__enh_1981","train","Pituitary tumor","10","0.999838","0.740741","flip_h","0.999324135","0.90242","1.261459","0.733502538","420","False","46.113343","168787"
"4150","4252","Pituitary tumor__enh_1865","train","Pituitary tumor","Pituitary tumor__enh_1993","train","Pituitary tumor","9","0.999891","0.888889","flip_h","0.99958165","0.881294","1.225436","0.855519481","356","False","46.364990","168310"
"4152","5585","Pituitary tumor__enh_1868","train","Pituitary tumor","Pituitary tumor__enh_1985","val","Pituitary tumor","3","0.999876","0.673913","flip_h","0.999536016","0.80785","1.184668","0.6922802","861","False","46.658870","153726"
"4153","4247","Pituitary tumor__enh_1870","train","Pituitary tumor","Pituitary tumor__enh_1988","train","Pituitary tumor","7","0.999832","0.8","flip_h","0.999413087","0.799175","1.163907","0.872662961","252","False","46.812439","154168"
"4155","4219","Pituitary tumor__enh_1873","train","Pituitary tumor","Pituitary tumor__enh_1954","train","Pituitary tumor","10","0.999893","0.741935","flip_h","0.999578901","0.911972","1.254019","0.732244686","1033","False","46.164723","172768"
"4156","5587","Pituitary tumor__enh_1874","train","Pituitary tumor","Pituitary tumor__enh_1995","val","Pituitary tumor","8","0.999915","0.796296","flip_h","0.999671276","0.87627","1.215941","0.76463964","836","False","46.432556","168632"
"4157","6603","Pituitary tumor__enh_1875","train","Pituitary tumor","Pituitary tumor__enh_1996","test","Pituitary tumor","9","0.999928","0.726027","flip_h","0.999711229","0.872513","1.218011","0.707748759","1354","False","46.417779","167121"
"4160","4254","Pituitary tumor__enh_1878","train","Pituitary tumor","Pituitary tumor__enh_1998","train","Pituitary tumor","11","0.99992","0.735294","flip_h","0.999682862","0.827869","1.214412","0.737341772","581","False","46.443483","155158"
"4163","5588","Pituitary tumor__enh_1882","train","Pituitary tumor","Pituitary tumor__enh_2002","val","Pituitary tumor","4","0.999907","0.9125","flip_h","0.999634986","0.831074","1.215887","0.946771037","272","True","46.432937","155616"
"4164","4257","Pituitary tumor__enh_1883","train","Pituitary tumor","Pituitary tumor__enh_2003","train","Pituitary tumor","9","0.999882","0.675439","flip_h","0.999546395","0.835361","1.214113","0.680271168","2311","False","46.445618","156871"
"4165","4258","Pituitary tumor__enh_1884","train","Pituitary tumor","Pituitary tumor__enh_2004","train","Pituitary tumor","5","0.999893","0.603604","flip_h","0.999583429","0.832306","1.211208","0.578303199","3032","False","46.466426","156550"
"4166","4259","Pituitary tumor__enh_1886","train","Pituitary tumor","Pituitary tumor__enh_2005","train","Pituitary tumor","9","0.999935","0.714286","flip_h","0.999740429","0.830036","1.203466","0.761209326","932","False","46.522129","156910"
"4168","5589","Pituitary tumor__enh_1888","train","Pituitary tumor","Pituitary tumor__enh_2007","val","Pituitary tumor","11","0.999931","0.9","flip_h","0.999738092","0.814594","1.180804","0.907059084","420","True","46.687246","155896"
"4169","4261","Pituitary tumor__enh_1890","train","Pituitary tumor","Pituitary tumor__enh_2008","train","Pituitary tumor","8","0.999932","0.9","flip_h","0.999729478","0.838936","1.219933","0.909786171","578","True","46.404087","156813"
"4170","4263","Pituitary tumor__enh_1891","train","Pituitary tumor","Pituitary tumor__enh_2010","train","Pituitary tumor","11","0.99991","0.773585","flip_h","0.999649105","0.904903","1.248056","0.750592417","842","False","46.206122","172437"
"4171","6466","Pituitary tumor__enh_1892","train","Pituitary tumor","Pituitary tumor__enh_1089","test","Pituitary tumor","9","0.9999","0.756757","flip_h","0.999620607","0.87611","1.217765","0.831730769","385","False","46.419532","168189"
"4173","6467","Pituitary tumor__enh_1895","train","Pituitary tumor","Pituitary tumor__enh_1090","test","Pituitary tumor","11","0.999911","0.930233","flip_h","0.999666996","0.805016","1.169712","0.946153846","147","True","46.769228","154821"
"4185","6583","Pituitary tumor__enh_1910","train","Pituitary tumor","Pituitary tumor__enh_1806","test","Pituitary tumor","5","0.999908","0.69697","flip_h","0.999608419","0.85186","1.23813","0.801107754","395","False","46.275477","158092"
"4186","6584","Pituitary tumor__enh_1911","train","Pituitary tumor","Pituitary tumor__enh_1808","test","Pituitary tumor","6","0.99991","0.818182","flip_h","0.999624085","0.857899","1.239216","0.827345657","495","False","46.267864","159032"
"4190","5562","Pituitary tumor__enh_1917","train","Pituitary tumor","Pituitary tumor__enh_1817","val","Pituitary tumor","10","0.99991","0.894737","flip_h","0.999652599","0.894375","1.238489","0.891837555","269","False","46.272959","170815"
"4191","5563","Pituitary tumor__enh_1918","train","Pituitary tumor","Pituitary tumor__enh_1818","val","Pituitary tumor","11","0.999904","0.82","flip_h","0.999623028","0.888714","1.2368","0.751453488","855","False","46.284813","169296"
"4192","5564","Pituitary tumor__enh_1919","train","Pituitary tumor","Pituitary tumor__enh_1819","val","Pituitary tumor","7","0.999876","0.39604","flip_h","0.999528709","0.871761","1.210038","0.402099571","3759","False","46.474825","168622"
"4193","6585","Pituitary tumor__enh_1920","train","Pituitary tumor","Pituitary tumor__enh_1822","test","Pituitary tumor","10","0.999869","0.617647","flip_h","0.999503308","0.859337","1.200281","0.63772242","1527","False","46.545147","166351"
"4199","6587","Pituitary tumor__enh_1928","train","Pituitary tumor","Pituitary tumor__enh_1830","test","Pituitary tumor","8","0.999901","0.958333","flip_h","0.999631174","0.705814","1.117254","0.941043084","182","True","47.167765","132690"
"4200","5565","Pituitary tumor__enh_1929","train","Pituitary tumor","Pituitary tumor__enh_1833","val","Pituitary tumor","10","0.999921","0.730769","flip_h","0.999682889","0.870831","1.225403","0.836253776","271","False","46.365222","165262"
"4203","5550","Pituitary tumor__enh_1933","train","Pituitary tumor","Pituitary tumor__enh_1752","val","Pituitary tumor","12","0.999906","0.56383","flip_h","0.99965084","0.85984","1.200977","0.581563786","2542","False","46.540113","167086"
"4209","5567","Pituitary tumor__enh_1943","train","Pituitary tumor","Pituitary tumor__enh_1838","val","Pituitary tumor","11","0.999903","0.813559","flip_h","0.999622977","0.860924","1.207622","0.838085273","619","False","46.492183","165366"
"4216","5569","Pituitary tumor__enh_1951","train","Pituitary tumor","Pituitary tumor__enh_1850","val","Pituitary tumor","8","0.99992","0.917808","flip_h","0.999678239","0.838673","1.215096","0.901618399","462","True","46.438588","157869"
"4221","6566","Pituitary tumor__enh_1957","train","Pituitary tumor","Pituitary tumor__enh_1674","test","Pituitary tumor","12","0.999898","0.873016","flip_h","0.999615378","0.865982","1.214815","0.938717949","239","True","46.440597","165940"
"4223","5544","Pituitary tumor__enh_1959","train","Pituitary tumor","Pituitary tumor__enh_1707","val","Pituitary tumor","6","0.999892","0.798077","flip_h","0.999597179","0.890263","1.23539","0.848099326","991","False","46.294724","169927"
"4228","5570","Pituitary tumor__enh_1965","train","Pituitary tumor","Pituitary tumor__enh_1853","val","Pituitary tumor","9","0.999882","0.678571","flip_h","0.999560373","0.881767","1.225772","0.693485523","1101","False","46.362608","168826"
"4231","6589","Pituitary tumor__enh_1968","train","Pituitary tumor","Pituitary tumor__enh_1856","test","Pituitary tumor","9","0.999912","0.815385","flip_h","0.999582703","0.894199","1.29129","0.833333333","682","False","45.910325","161352"
"4233","5347","Pituitary tumor__enh_1970","train","Pituitary tumor","Pituitary tumor__enh_283","val","Pituitary tumor","11","0.968272","0.811594","flip_h","","","","","","","15.855394","260212"
"4239","6590","Pituitary tumor__enh_1979","train","Pituitary tumor","Pituitary tumor__enh_1862","test","Pituitary tumor","11","0.999901","0.672131","flip_h","0.99960435","0.852032","1.213142","0.644012127","1409","False","46.452569","161913"
"4245","6592","Pituitary tumor__enh_1986","train","Pituitary tumor","Pituitary tumor__enh_1869","test","Pituitary tumor","11","0.999856","0.896552","flip_h","0.999467023","0.808445","1.180681","0.902135712","362","True","46.688149","154899"
"4250","6575","Pituitary tumor__enh_1991","train","Pituitary tumor","Pituitary tumor__enh_1748","test","Pituitary tumor","7","0.999896","0.933333","flip_h","0.999590329","0.880043","1.227657","0.861755802","274","False","46.349264","167679"
"4255","6594","Pituitary tumor__enh_2000","train","Pituitary tumor","Pituitary tumor__enh_1880","test","Pituitary tumor","8","0.999919","0.952381","flip_h","0.999678641","0.838879","1.221728","0.927868045","293","True","46.391315","157162"
"4257","5354","Pituitary tumor__enh_2003","train","Pituitary tumor","Pituitary tumor__enh_327","val","Pituitary tumor","12","0.979469","0.567568","flip_h","","","","","","","15.668206","260887"
"4264","5572","Pituitary tumor__enh_2011","train","Pituitary tumor","Pituitary tumor__enh_1893","val","Pituitary tumor","4","0.999904","0.886364","flip_h","0.999642255","0.871544","1.210559","0.8509839","833","False","46.471081","168550"
"4267","5539","Pituitary tumor__enh_2015","train","Pituitary tumor","Pituitary tumor__enh_1671","val","Pituitary tumor","11","0.999917","0.95122","flip_h","0.999675752","0.83181","1.206174","0.942315137","149","True","46.502601","157169"
"4278","5552","Pituitary tumor__enh_2031","train","Pituitary tumor","Pituitary tumor__enh_1761","val","Pituitary tumor","5","0.999912","0.969388","flip_h","0.999670078","0.807655","1.17851","0.956507937","274","True","46.704139","154068"
