"sample_id","tumor_type","source_dataset","original_split","split","group_id","image_path","mask_path","image_pixel_sha256","mask_pixel_sha256","image_distinct_values","image_min","image_max","image_mean","image_stddev","mask_distinct_values","mask_binary","foreground_pixels","foreground_fraction","mask_min_x","mask_min_y","mask_max_x","mask_max_y","actual_image_sha256","actual_mask_sha256"
"Pituitary tumor__enh_2256","Pituitary tumor","brisc2025","train","train","similarity_6318","Pituitary tumor/enh_2256.png","Pituitary tumor/enh_2256_mask.png","1ae9aeb786acc0ae7bf2da64784c667df781ff4c8b41fbf411b47a650f2ac0cd","898c73977eb69e6555b1011736265bf6b09db0decf8feb0e5ca4df77ad452458","256","0","255","59.049156","37.298168","2","True","1626","0.00620269775390625","180","276","231","322","a5cf9a2c98a12a3c4555bca9b83b62eb0ddcd55b6e6ad722f59ed5ea0f92e8ab","9c9b64b7d2cc45267d7da76a0cd7441d5cf7ba62a7ed2821649483cc2a85f061"
"Pituitary tumor__enh_2258","Pituitary tumor","brisc2025","train","train","similarity_6320","Pituitary tumor/enh_2258.png","Pituitary tumor/enh_2258_mask.png","63048a95ffbee2d826a65d61d6a9709a26b96fc0f6c260b25c0d8b18f5d0bdea","d13cf112205050bab1d195bf0266eacc67466bb0928a2a036abf5c21f5992f61","256","0","255","66.344921","53.27923","2","True","635","0.00242233276367188","194","282","225","308","76ccb5d76911fc1c49fbe712040cc62628838c869b1407a60b12159fc80a550f","6870c96902c53272d09b599006f8bf7bec6b0a7a1b0a51c3de9bcd5be136db8f"
"Pituitary tumor__enh_2262","Pituitary tumor","brisc2025","train","train","similarity_6324","Pituitary tumor/enh_2262.png","Pituitary tumor/enh_2262_mask.png","48c9fa5c2bd13f0c4ccea9efb85c4c8d837d82b8f9ac0fd2820de1d2c6acc210","284bdda10188d5789e4fffac2957360b8849d4398d976c55c9e96594a78fd911","256","0","255","46.390015","36.965657","2","True","889","0.00339126586914063","175","261","219","289","56f3a3a43f8e84a4d50c3f1701a85fd4e3378d4a7f9a9418b727a84874dca523","c41038370e3c434dcc0fd6e60cccb09518b59fdd2433a62abb7cd5de56250df6"
"Pituitary tumor__enh_2263","Pituitary tumor","brisc2025","train","train","similarity_6325","Pituitary tumor/enh_2263.png","Pituitary tumor/enh_2263_mask.png","3e1b6cab1dce19b3154ceaf8079494f16fc8f85fb1bc0e885a5e819b79ec79a9","ad71712a0901e9e1f6b2b060c8a6f4a22d81d0344ebdac98c2926ecac3df5a64","248","0","255","46.559628","37.302446","2","True","907","0.00345993041992188","172","260","218","290","17134523f4a488011118c2ad0bb03b4934d461a58884472b1230c0c7aac6d831","b972bde20d7cb23b076cd58f3d7682381bfa57a6276aab9437cf438fc95b2bc3"
"Pituitary tumor__enh_2264","Pituitary tumor","brisc2025","train","train","similarity_6326","Pituitary tumor/enh_2264.png","Pituitary tumor/enh_2264_mask.png","62e77aab178a017da487c5dccc963d940c0cb3424a331eb7a6e99793b30d9b8f","541dd755eedbe5f0d57b164ea31f6964268ca05a95edb9d90a971b44521111c8","250","0","255","47.715866","37.822875","2","True","683","0.00260543823242188","176","266","218","288","9974c3710683697e230c01575d9aff44b4b6b6857307e03690a3208bc022db18","953bfdc4e821499cbc6ea697cea92da2b690089f1a1d0c6fd0f759d09eba586c"
"Pituitary tumor__enh_2265","Pituitary tumor","brisc2025","train","train","similarity_6327","Pituitary tumor/enh_2265.png","Pituitary tumor/enh_2265_mask.png","96d3def233e2404ca27df7625b4e530f0883f36d2ae667a8540db072117fdc1c","1067bc7ead1049aaa7c905f6449c6307130fddbacabf495d432242810dd883fc","253","0","255","50.952385","42.278046","2","True","616","0.002349853515625","208","308","246","334","780ccf0ae2494c218924aa47212151823d552cfe29c72d62e1155f488cb1ca4f","ce036d43238af8299e5f08ba805952416da21da49a30ddba592a847c869092ad"
"Pituitary tumor__enh_2266","Pituitary tumor","brisc2025","train","train","similarity_6328","Pituitary tumor/enh_2266.png","Pituitary tumor/enh_2266_mask.png","6e711f29bc59c8aa71c067525d99fac48186262fe1973a6b7526d1d41428a014","d78b13bac8b6efe30814a63b4c8483c46a7c43518f495e25373f2176eba9b620","253","0","255","50.661091","42.52844","2","True","930","0.00354766845703125","207","296","250","342","f5dfa888e77500949108b1e09f83619d16b6a23b01008f8bd10fb785b0e33314","79a783443f359316e84f6f06082a54aa94e978b9bbcd170c7ff31a8d33a61141"
"Pituitary tumor__enh_2267","Pituitary tumor","brisc2025","train","train","similarity_6329","Pituitary tumor/enh_2267.png","Pituitary tumor/enh_2267_mask.png","4838e6148708351047c5b6e5815881be913e0af5e66e609f2d21c05076a4d1be","53176eec0f86a5ea056aa7a4d1cec6a14dc540072c63e0e61e85a31d053dc7fc","254","0","255","49.960781","42.209742","2","True","878","0.00334930419921875","209","304","248","342","93cc65a4ac1cdf20d73852c91b2b0410485c39274676f14f68df66aa771ef353","56826a1bf905a809df4e5d1e1b817b2d19ba811cdebdf4468944e2a91b7a5ee4"
"Pituitary tumor__enh_2268","Pituitary tumor","brisc2025","train","train","similarity_6330","Pituitary tumor/enh_2268.png","Pituitary tumor/enh_2268_mask.png","256d6a3e9b645616790ce5edc8d4e70975caeb60991901d59d61c70652a44860","b1e45d269caf9a21eba6e1882e57e1707b54bae540122cb16bd1bd65e403ef01","208","0","255","40.71283","33.769427","2","True","873","0.00333023071289063","209","302","247","343","eee32de23ee677514d571286abd3623dcd9d47fc6895fce07c6053fe004a15cc","f2c88f781b0c7c869ce1e16653864e5f923d8057309404c647d9956c3c0a258e"
"Pituitary tumor__enh_2269","Pituitary tumor","brisc2025","train","train","similarity_6331","Pituitary tumor/enh_2269.png","Pituitary tumor/enh_2269_mask.png","a54c2e9767055088333caf1811e5d3a3cad91f06cd3ed0315c91745c80145951","4448bba143ac14a8aedc1653a136710eee774e35234fb3880586d8617052bb93","243","0","255","48.882401","41.564854","2","True","991","0.00378036499023438","205","301","252","338","278625c57a87e91c571897c7fb5d2aaa6fd8377620f81e63bfb8910d42a32c1e","96fac52595e72c6d6889f4cb0b05177c5af2c1340b0ccf16bbc5e93735abe365"
"Pituitary tumor__enh_2272","Pituitary tumor","brisc2025","train","train","similarity_6334","Pituitary tumor/enh_2272.png","Pituitary tumor/enh_2272_mask.png","b4d2508013b66290a50bc312a17f2ac65bf7bb0dbdec534170bbe0016b7d59ff","1955e94809c03e64f8425db4cf0654cdc011f728b2ee9dfba8cf9f30400b9125","232","0","252","53.20953","35.961568","2","True","1196","0.0045623779296875","218","232","263","286","32a8440b7829433a36937edb0eef497d01c8c38404178957b0de233afe38147d","7065c8996480e3c54e6ae1f75468b2fb9b3e5ed6cd7b5f351d85d5c6be6e7b65"
"Pituitary tumor__enh_2275","Pituitary tumor","brisc2025","train","train","similarity_6337","Pituitary tumor/enh_2275.png","Pituitary tumor/enh_2275_mask.png","b741478c50617774a595a09a529c10e0b4a78b1e45bbbc0e029a7fafe1d8322e","cf7245a937613c018d4400d0dc902e5937ac43a7fb022cf36b3f9221eabfe443","224","0","255","50.619331","35.887234","2","True","1449","0.00552749633789063","213","236","253","281","98f1e5f1cc02b5918e358c28e78370693c0bdaaedf15e0cd2b7cf2d6867f4c88","ac3f3d61fbc2760c1dc5d8d01240435fd04396d7f9bad6785720d2386316f84a"
"Pituitary tumor__enh_2276","Pituitary tumor","brisc2025","train","train","similarity_6338","Pituitary tumor/enh_2276.png","Pituitary tumor/enh_2276_mask.png","fa88b6a089ca5186c9d3de56be33120f53373c559c259c2fe47db21a7b3b4713","5803ad775756fdf37c3bf31225f278af8df78602880f839945648ba20ed6f4bb","241","0","255","52.847927","37.100852","2","True","1257","0.00479507446289063","208","237","255","276","db9b5197544b8775b84e732a54f731dd66cba5747760367e401b0e2975cf523d","b01c0b7418b86479b293138cb22092d836814bd3909fd13a110b6c01e2db0288"
"Pituitary tumor__enh_2278","Pituitary tumor","brisc2025","train","train","similarity_6340","Pituitary tumor/enh_2278.png","Pituitary tumor/enh_2278_mask.png","6159feb01023da288c0d3925e4a6b8be0425312178125f074132834ea9d1c754","736c86909c1c779198b1e74fe197971be668666d74a5e16c12aa8ad8060d66c6","256","0","255","54.364689","45.793231","2","True","428","0.0016326904296875","198","302","231","326","e3b1402d6d54207d94792b204450caba1e82380d52f7286125bf7b96ace7a3cb","609a6b736a9eb67a090ec596bd797068a2dc6251cec65b0808332f44bde453f6"
"Pituitary tumor__enh_2280","Pituitary tumor","brisc2025","train","train","similarity_6342","Pituitary tumor/enh_2280.png","Pituitary tumor/enh_2280_mask.png","67a0cda3b74cb0902d7bbcab196eb987ebaf79316b3623937fd6f88104d3ba5b","a5d8ada7768929958672be42c2dcda085a8e21de352922491e0dcb48100d8b7e","242","0","255","43.412621","31.093603","2","True","1133","0.00432205200195313","178","277","222","317","feff90c58d60a0b301c47f3554e581fe357f2578d526a57d4672802a32aada5a","638dce3c4c31c85eb4a19d7860a36d6449ce31cf9c578b458a509c4b8612d186"
"Pituitary tumor__enh_2281","Pituitary tumor","brisc2025","train","train","similarity_6343","Pituitary tumor/enh_2281.png","Pituitary tumor/enh_2281_mask.png","dbb3e088da61297245d1016c0e0488c1834c0fe759d5b5089034014249f65c53","e6c9e783a63241b63e3680117f2b36cad94d9c56e1f63b559a56aa06fd2a2484","253","0","255","59.314636","44.121532","2","True","1273","0.00485610961914063","205","230","262","296","04366dc604433909290563de772ae404784d3ec3d78085635fe54ecf7d1bc92c","a85bb6279a3bb9d523020654801fac1a99a6deb24a20e42cba5e46e997e48a16"
"Pituitary tumor__enh_2282","Pituitary tumor","brisc2025","train","train","similarity_6344","Pituitary tumor/enh_2282.png","Pituitary tumor/enh_2282_mask.png","f2f548f0adc8548b28a55006a2bedf34f195843ce13393c70f8d5cf5e5af7ee1","83653edeb5e6a6e7ad13d1e825fbf880e71f6ae489ae7ead1e5ffb9bbac9cc7e","255","0","255","59.516914","43.525697","2","True","2002","0.00763702392578125","201","207","257","269","94525c45f7d8f26d5f151164f6058a692069089b7887e26966f813d127d364f0","5274f1930e0e8c5c6dbbb23f7c413a8d58c64cf097441630721f6f77f34befe6"
"Pituitary tumor__enh_2283","Pituitary tumor","brisc2025","train","train","similarity_6345","Pituitary tumor/enh_2283.png","Pituitary tumor/enh_2283_mask.png","1598087a9984e2286a0b98d61b06f9a45bfc2b12f71beadde5869d7dbf8d0e7a","c309bf91d7bcf734217504c80c3efd77cca54fad81541c4876b662fe7910c5c4","256","0","255","56.183022","41.421411","2","True","2760","0.010528564453125","205","202","262","274","345c82cfc471d2b3b515efb674c94a8c1e858df79d852df8810c576b8183eecf","07370968d12a69fba2bf09224608ddb9bb5b75f1840550cd760a76d94db7ca49"
"Pituitary tumor__enh_2285","Pituitary tumor","brisc2025","train","train","similarity_6347","Pituitary tumor/enh_2285.png","Pituitary tumor/enh_2285_mask.png","55156c040af7d3c1f1788541100550d3162c89e2d00c4f1093edb7ddc67623a3","536fc291752ba02bd08cd6b8b284381d7331d4cbe7ef28b4e59a3449400c85c0","254","0","255","55.78397","40.9883","2","True","3340","0.0127410888671875","193","203","261","301","5a473320112853ca2e39d6fa568c443099357293ba8d7520d6a5122f19dda043","dff9da50d58ffc3cb9ee55c30d9c4b5d3f9785bd6c507f0dff70c3707b75b2a9"
"Pituitary tumor__enh_2286","Pituitary tumor","brisc2025","train","train","similarity_6348","Pituitary tumor/enh_2286.png","Pituitary tumor/enh_2286_mask.png","d74d0cf192cffb333413c070908cd6ff2f074c0375aa9ae21aedf738c8784ff0","f60d98102cebc051b73da6dae45af935e6eed22a5c811c0ecb1b0ae793af29c0","253","0","255","56.740944","41.425123","2","True","2438","0.00930023193359375","186","240","260","302","68809fc25bda49554f7f4efd2a68bcb95f3d6c92a23c0aa3e2f2f4764b3fa3f0","7e65b79b15908e55bf343e7140f237b509162eadc45e0e7b3946d3c664e82d07"
"Pituitary tumor__enh_2287","Pituitary tumor","brisc2025","train","train","similarity_6349","Pituitary tumor/enh_2287.png","Pituitary tumor/enh_2287_mask.png","a21ad442fc52f329b1b79034830ffe0dbc809e668fab7d7e93b54d7fd78da193","3609f226e1e7e3fb83cdaa6738b9f754c5ef214dad4b7d632c42e4ef4512e591","251","0","253","54.425224","40.74237","2","True","1708","0.0065155029296875","196","242","261","284","1eb5e9feee5d0f5ad557b04bb561d7e540c271045e2705cb061447e60a139e77","3551eac44071a99dca9104413076a1ae2bcb66a874bb4f6443842884a59c5e1f"
"Pituitary tumor__enh_2288","Pituitary tumor","brisc2025","train","train","similarity_6350","Pituitary tumor/enh_2288.png","Pituitary tumor/enh_2288_mask.png","23c6abf84fdc48b1b47dcd139829016f4548f5b383ce3771fe03b5427d733728","df00e607b2f6df9853e960879775a19a9af01424c6615d57aef44c0088a699e4","242","0","254","43.784241","32.173767","2","True","1377","0.00525283813476563","175","263","221","303","75018dd886f2058e116c966a98e52b96dc283435de2f38e4da1775363d714a5c","25c2d00c3150b1c4748c74e780414e8c01d505f38962b8560dee6e7addeda14e"
"Pituitary tumor__enh_2291","Pituitary tumor","brisc2025","train","train","similarity_6353","Pituitary tumor/enh_2291.png","Pituitary tumor/enh_2291_mask.png","23fd4a7bbc23414f7d79c6ff3a6a2ed0b27da92bf8525b1b5375658b0acfe018","8d758377b8c54578d42855215ee27db788045384bd1b8b0a27829fb9dea5c948","253","0","255","45.332504","31.48335","2","True","4125","0.0157356262207031","157","226","230","310","712204c94ac7867afc9c0b4a0f0e61eb2bd895c38d93ca8a9bb5db148b73b9b1","19a6404c2c310853ed322c54ebdc4b4707bbd34c3f52055525e84d00885755d1"
"Pituitary tumor__enh_2292","Pituitary tumor","brisc2025","train","train","similarity_6354","Pituitary tumor/enh_2292.png","Pituitary tumor/enh_2292_mask.png","5016a5d983c2dc28c5f9cd0412d2c76eda17a6406b7961befdf86159f77afabe","e366834d286dbce66e19b30abcfdc2dd478fe715dff56c6b91b429e4ff8aa205","254","0","255","51.072163","36.544993","2","True","4222","0.0161056518554688","164","232","231","323","76e2e16e994df26dba701d2531a8160437626f0adfd5259dae963944601b1137","0976b23aad62c85aa015746f2c4675b8eb66119a476a9bd6305db19e30a37934"
"Pituitary tumor__enh_2293","Pituitary tumor","brisc2025","train","train","similarity_6355","Pituitary tumor/enh_2293.png","Pituitary tumor/enh_2293_mask.png","452d50d57fe42b157471d433744c1447fe85cc97a6beb3682ab70db3cd47e2f7","c36286cd9181ccfd9b94a5152c8d9c61c9c8caef6228cafd0e887fe83799d8bb","256","0","255","55.830654","38.510141","2","True","3394","0.0129470825195313","167","232","231","312","74140c89fdc3e6976f30b72eeef586d3fdfd0d2336e6c2d5a2b77cd0c4cc9f15","9d744360ff72a5b4c1e4d49a419dbe7562788de376feb5095584c6af4d241def"
"Pituitary tumor__enh_2295","Pituitary tumor","brisc2025","train","train","similarity_6357","Pituitary tumor/enh_2295.png","Pituitary tumor/enh_2295_mask.png","30613d77f97edd7631a5c26430b328cd8f3289104d7ce7aef63f750bef35cd2a","108989dd9b5244c38d8b4eb349cfc4a9f71b0aa1500ffd8ba8e8602e7284f7f3","256","0","255","60.937855","40.132249","2","True","2132","0.0081329345703125","174","268","235","329","cff5e34d374fe931e3588c184937c9cdeb6abf355842cc59365c8b469cac74e4","5bfb03f4b22b06398aec8c8cf5b6aa2a110634e01da9119f5c75bfeae0747f7d"
"Pituitary tumor__enh_2296","Pituitary tumor","brisc2025","train","train","similarity_6358","Pituitary tumor/enh_2296.png","Pituitary tumor/enh_2296_mask.png","9ce0fb42fe2649c5eff36cd42bc6eef324513632d5e65580e46dc661b3b807a5","1b79727b42cb9d928032008eaf549ac816b4c0e246f68ee13fe29ecb3edf8d74","255","0","254","60.543785","46.079271","2","True","988","0.0037689208984375","190","291","222","328","782a1ddf25f05a1484f9f0f6530cd903ffe6ce1e443fd9f468ab7090fa4457c5","487b70e81d391bd379ae47eb2e451814783edd934074bbd7ed36014fefa84725"
"Pituitary tumor__enh_2297","Pituitary tumor","brisc2025","train","train","similarity_6359","Pituitary tumor/enh_2297.png","Pituitary tumor/enh_2297_mask.png","7ec1c81f895a58a3ca808721f5a368ad4942fe3399a5b3ac40c312e6d9e7df39","63ac0b20b862fb1bfd2daea25723e6ce8c3a69a7f921bda7a9996570ecd4650c","255","0","255","54.89962","41.324379","2","True","3507","0.0133781433105469","162","268","233","367","aee72abdb8b00f819623975de489e6047e53bf89ccc1c0d0fe171f677d1a4bed","d21245c2e4afeaab7686136acddc8627ac54041eafccde3d295e3faf67351137"
"Pituitary tumor__enh_2298","Pituitary tumor","brisc2025","train","train","similarity_6360","Pituitary tumor/enh_2298.png","Pituitary tumor/enh_2298_mask.png","11686fbd2cebba45ef279e7232ed7fab3ff8566c68f507297adfaf08dceeabd6","04a54324ec99181d3d224e7219d51259de445fdf35df30762f9f437662e01414","254","0","253","49.667728","38.345989","2","True","2648","0.010101318359375","181","271","230","344","a8535f1dde44dc1b998c95c1f45d118e3c0e1d8e95e6207bf5c9684f97de4258","320388a011667711601569864063249873ef7acbec7c971a7765e67f01e6f145"
"Pituitary tumor__enh_2301","Pituitary tumor","brisc2025","train","train","similarity_6363","Pituitary tumor/enh_2301.png","Pituitary tumor/enh_2301_mask.png","2ddcffb6417f23117f3ff651283460d19d6de851684e79cf6e5a4af58688c756","05f1470696d8dd6925d04d0ad6277e1a291513beb4a5825dfbfd482a32ebf478","252","0","255","54.294193","41.078013","2","True","1672","0.006378173828125","183","291","240","332","547f3dab330e8e25edfb28ff20c25f7d75d4af448ed96b0551648d6cd97fb1e3","aa2f0cf2589e5d4de6def4d2ffee1368667adff862bab69c9fba3ee4a0fabb3f"
"Pituitary tumor__enh_2302","Pituitary tumor","brisc2025","train","train","similarity_6364","Pituitary tumor/enh_2302.png","Pituitary tumor/enh_2302_mask.png","c46035a9a5541195c42998a0411d4cc5b83066439668f63aa765d3ac152d2045","6a4895838cfe50293f4b7cd9b1703fc57a44c3fbf7c2b63d82fb25aa226671ea","255","0","255","56.815945","44.454432","2","True","1085","0.00413894653320313","191","294","245","323","07b28039c32b2e61492d07f9f6f7360393d7e6319e3401fa25806135b626e042","b0d1793d0949cf1494b341781f3d2b9ebd6ead3d6672efc9b5d902030a5876bb"
"Pituitary tumor__enh_2303","Pituitary tumor","brisc2025","train","train","similarity_6365","Pituitary tumor/enh_2303.png","Pituitary tumor/enh_2303_mask.png","a886650cb78b195b42477030cf7bd248f1132db47bdedc0438e19572f1d0fcd8","fba9dcf2fce326e7fe1af1745b6edebaee5f7fb7cae334d54e75a8c09745f80f","253","0","255","53.117096","37.279788","2","True","1362","0.00519561767578125","204","250","238","310","669fea2e1d2b7154419fa92a0f38eff41dbb83ec29fffa2319eba2f158ea5b58","3fe3eb719f13bd18dc006d3f13f6cd964793e06ba6d9dd4ed6985872ad438e0d"
"Pituitary tumor__enh_2304","Pituitary tumor","brisc2025","train","train","similarity_6366","Pituitary tumor/enh_2304.png","Pituitary tumor/enh_2304_mask.png","7567807131eea0d24d7ebc7080038b50d4a6c27dbaee2f1a531584cf01058fb5","534e0f6e4d1906aef3e1ee475fa916ba1d024166bb86efd5de9ae189eb1c2b07","252","0","255","51.605019","37.339524","2","True","1357","0.00517654418945313","202","245","235","298","134a556cf9c101cd1f7da3742764631e2631b9027df7ec935bcd9543930993e5","30eadde378543cf8597016e8c33f908452c3a670bab613349c49b510288b1b42"
"Pituitary tumor__enh_2305","Pituitary tumor","brisc2025","train","train","similarity_6367","Pituitary tumor/enh_2305.png","Pituitary tumor/enh_2305_mask.png","d1447733a2ee3ca3e4e4ed7a52d18c8722a98afcb7e9fd3b7a2eeda5fe42ebed","fc0aade649ce91d97d8ae87ed3d25d1366550994ad70b8b13c7867420ef0ba32","252","0","255","55.2379","40.687607","2","True","1105","0.00421524047851563","202","244","237","294","28c82a438458fa8e1f169b69d4b0768858df0f39c8efb95145dfdb498c759cd6","6f91c53964044c5f5bc3f5522037b694f0290d34d8e071185874214672fca884"
"Pituitary tumor__enh_2306","Pituitary tumor","brisc2025","train","train","similarity_6368","Pituitary tumor/enh_2306.png","Pituitary tumor/enh_2306_mask.png","6cae9f30a89707e3c36152ddb3c389301d64da68b1d797a8c97df762b002213a","51482e0a3c5b40c0f52a07ba444b7a339b6f9f701ef023937a751f8e3ef785d5","255","0","255","62.176678","45.643245","2","True","1965","0.00749588012695313","185","278","237","334","327b6820b9b811897c712938eff85faf554b859787cf397ba3135d3d89615921","87a1b1045878b9339344b0b4215ebc9e98b00b72f6d3d506f66dc6c1cb3660ca"
"Pituitary tumor__enh_2307","Pituitary tumor","brisc2025","train","train","similarity_6369","Pituitary tumor/enh_2307.png","Pituitary tumor/enh_2307_mask.png","b54ee407f69070540dfa3ebfeb1485fe7fd61b0a9f340a382a62a00506fa01f6","6f3961f9806cbb5a4118e41c8596c865ad19f20fef1c041546c0b399af7ec3b3","256","0","255","59.644325","44.683031","2","True","2094","0.00798797607421875","187","276","236","334","9b1dc0938292edd8f0ec112fd94b8c8a7c69d1060c410082c30d4f04f0699fee","1a4647b1e741f478e59bbdb1f7e85973a2c559016c793aeaac17b41dc508916e"
"Pituitary tumor__enh_2309","Pituitary tumor","brisc2025","train","train","similarity_6371","Pituitary tumor/enh_2309.png","Pituitary tumor/enh_2309_mask.png","613059b9e9bec34dba4e40dc5e31f9e6fbcd6f334ee6731576a1bbb8d8f9f59c","808266ab15ea7ca5ee9126a108308efd3800b0ee59a9ecd7dfb69363ba8f60b9","252","0","253","60.055897","44.651895","2","True","2181","0.00831985473632813","193","271","239","333","762077326b1bf8948343c8de5d3cbcaf39294af1fe82410c8be1c0df210d2132","18c82d431172802a634e324a0338aebaeb7ffafcfb76e28ff43ab3c017e29e9d"
"Pituitary tumor__enh_2310","Pituitary tumor","brisc2025","train","train","similarity_6372","Pituitary tumor/enh_2310.png","Pituitary tumor/enh_2310_mask.png","fc6e24335a8b4bf1a5408b224f81015e1df0ddaa36c32a4b677e3bb71c73cf31","4cf95533a4eb298225cd7f707888c05ae80d513a34fec5bb0b886ae977140bf1","256","0","255","63.572945","47.188013","2","True","1474","0.00562286376953125","196","276","234","329","a1bd6c690e5665c29b8ba25bec1d4f606779a4b644e6795556426bfa9dc10a79","1f6c5213ad575b4955c5e0bd72eb90005e867a28742f7c311e466addf6a78f9b"
